16,9,5,x$E)b.#:!%CbGj
16,9,5,mA8eF#EdC@)0%^n
16,9,5,zc5&!cCa@%D/.n
16,9,6,kC$B+$EdC~dB!&!d@(.j
16,9,6,k(.2hCd.(dEbG!#@j
16,9,6,j(/8hC1FbGb.(.k
16,9,6,"a$4~#F*`c#Bf^h.k
16,9,6,mA88e+(%F*b^c#@k
16,9,6,l9^2[C$^.28n
16,9,6,{b/!=]a%Gb+D&_=a.l
16,9,6,n=(dB^dB~$B~$E&_.k
16,9,6,j.8d#FcD@eE)!e.^.j
16,9,6,k0&!eDeDe6)@d^@.k
16,9,7,l^@bD!c4!cC4c6d#.s
16,9,7,j10&!6bGb6;!$0l
16,9,7,s(fC+#@0b+EbGh.j
16,9,7,kB+#6cD~c.4~f+>c
16,9,7,l(1C-^d(gBg@1(j
16,9,7,k#$EdB!#B]c@]bCa^c@(j
16,9,7,}a^%F`a4`?`(0b1F.j
16,9,7,p#=*b4cFb@+CfBf^.j
16,9,7,j6cD@c:*?%D^b%08j
16,9,7,"81Db%G!~4*5c#@.j
16,9,8,mAa1@@eDe+Bc6dE%@c.k
16,9,8,l%/^&^$C1Ce(2.l
16,9,8,mA8[C%6eD%^...t
16,9,8,m1(.1DeDe(%6.-l
16,9,8,k+.-_=(#D-@#Cg@n
16,9,8,nB$^f@9D#^~dC~d+4k
16,9,8,wA$.(%EeE;aCd++.k
16,9,8,l[(/aCc5#E$(h.k
16,9,8,m1F0a^dEd6#6e+.k
16,10,4,mB~d(~-!-!eEd^_-_f+B.l
16,10,4,m.79DaC!__cG*_-^f.r
16,10,4,m[DfHbG$D2~g4g^m
16,10,4,"77c@;)dC!d67h@l
16,10,4,lDfB~eHbCa@d6-!-aC=aC.k
16,10,4,zf.7a9D9D-iC.n
16,10,4,n.77gC~#6dEfC.2p
16,10,4,zCb$BcG`*)b4dF9C.l
16,10,4,lE=*dFd@*dC!dC!dFd#B.l
16,10,4,"7c^*a5*!-_-_-_$(o
16,10,5,kG0a#B!aFbD]dB]dBb1Bh..o
16,10,5,qA7e@4c0!*^!cD!*6v
16,10,5,o[^eEeC~&?=~_d4^-p
16,10,5,kB#;&cG*%D87d6.u
16,10,5,n[4fBaCdFeE&!eG%:.k
16,10,5,n.7fG0_~)_~dD(!.>
16,10,5,mA77g6dB@@dF#D2a.o
16,10,5,n+$FdH]aE]~*&b@&]e%.l
16,10,5,p90dF)aFbHb(0*&]6k
16,10,5,mB[CeEeEa#Ge47h@.m
16,10,5,q.%H!b%B!!]bH)#=7p
16,10,5,oC1Ec6d(~7h^hBi.k
16,10,5,yB.277g^e(15n
16,10,6,k.7iG.2d=dF)a5%;n
16,10,6,qA%D]b.G*~]b@~]bG%D/.q
16,10,6,m(9Ed(d.G2~b.Gi.u
16,10,6,k51Ba9Df07h^>f
16,10,6,v(9Bf+B-_fDfDf+@.n
16,10,6,p$#@)`)`dFd4_/a.2p
16,10,6,nAb.-!d4!c:`c@`.2i.r
16,10,6,oA7e;$F)a(#%C2~g4m
16,10,6,p.7f0d^!$G`]d6g^l
16,10,6,m42~2~.-_@dD~)aDd+0i.k
16,10,7,n.7f@@c;~*cG*~!%(!f0l
16,10,7,mAb1@!eEd:$B~d(~g4i.m
16,10,7,"c/*&(d(7f61(i.m
16,10,7,q90d^!eB!d6eC~eE$.@n
16,10,7,p9+Bd^~1BaDcD$^8>
16,10,7,l1#B;`)cGbH`a(`)c.$.k
16,10,7,p$6=*&a4d6eE$C8.o
16,10,7,"c.#.Gb.GfDb.GeE8<.l
16,10,7,l|D/!-!-bDb6#^~g+.n
16,10,7,oA77g^.#:fD-~9+.m
16,10,7,q$+0)~!dFc(~#F;)d=m
16,10,7,m@b#:eC~&?&?d(@&c1.p
16,10,7,q1;c:&bC)]eE%61.p
16,10,7,qAd@0&*&*%^```cGc.$.k
16,10,7,"b15g4e61Dd^!i.w
16,10,7,l#/(eE$0iC.-@77l
16,10,7,n+.9DfD1Cg^dFh..w
16,10,7,o+$6#(~eC~eC~eC~c:eE.k
16,10,7,m|E%(fC[@7h@.y
16,10,7,o.<Db:c:#Ee;7i.m
16,10,8,o|Db:#@^fD-!f+@.v
16,10,8,m[6$B!eB4dF#:hBh..l
16,10,8,oA7g5#+@@)aDdC^d$.v
16,10,8,x@1.4fB~a$B?dFdBaC$+@m
16,10,8,m+@fE#5.-^fD-!f0i.l
16,10,8,m%$61E$B_dC_d.5iBh.l
16,10,8,mAa.2~2~a#:dD@dD~c5@1.o
16,10,8,u(9^hBb#G&0d6#D.m
16,10,8,n.7c%.GcCaCb(~dDa$F#.@p
16,10,8,m.95e5eC~e:#DfDf+B.m
16,10,8,n..[Cd6&(&bDcF;!f%.n
16,10,8,l6=~e4~eE=(eEgD1..o
16,10,8,m+9@~e5eD[Ba9BaCdE/a.m
16,10,8,p$+0)aE%Gc$BhBd6-a..l
16,10,8,v61^[Cd6gDe@@i.l
16,10,8,x.7^eEeE%HbG$....m
16,10,8,l1#G*~**aC@*~@~bF~*_+#.^n
16,10,8,nA/]eE&5;aDd6eF#.%.m
16,10,8,l.<F%FeB^$Bd#G*e#.q
16,10,8,u%.-!fG%0!fDd6$@@m
16,10,8,u.77e;6cG%CaC%++.n
16,10,8,l#1E&a^=!a$%Db:i.v
16,10,8,mAa1577e^@2~@$Ee#.l
16,10,8,m.7h@hF#B@-!$6d^~.m
16,10,8,oAf@@2~a$6eC@&aC$4i.n
16,10,8,o.$6d6eF;?&aC&aCe+@.m
16,10,8,o.@gC#5gB[D9Be5i.m
16,10,8,o15fD1+Bg^b$FbD*d$.k
16,10,8,l+.+=aDcG)aDdF%:;i.q
16,10,8,z[^15`+DbGc%^.v
16,10,8,w<B%$Fc.GcD.@bEb1@n
16,10,8,m.7h6%F#62~g4h^.k
16,10,8,r.7g4e+Cb.GdD@c^c1.o
16,10,8,q.7c@a()%BdF%:eFd@a.m
16,10,8,x9Da.2~d@@~eEe51%.m
16,10,8,m.9Dg^f51DfB@f%C.u
16,10,8,l(9^gC9B16/!fDi.m
16,10,8,l0-a@a=aD)bCc^^$Ed^!i.m
16,10,8,pAa%^4@*cC*cCcGcGc.#..u
16,10,8,l/cG*+B#^aCgCd6fDf.+.l
16,10,8,l.0eE.=aDdFd++@77i.k
16,10,8,l%@=*&*d:%F9(2~cEa.l
16,10,8,o<(-.@fDd6fB@1Bh@n
16,10,8,"a.2aD%5fDe^@g.@>g
16,10,8,o95$GcD1Cg.@h5.u
16,10,8,mA+9D1DgCf^@$5i.v
16,10,8,n++#5~eEb:gCd0@dF.8l
16,10,8,nA.$6eF#D1B~f@~2a[.p
16,10,8,n%9E&!d.5#D~c:)d$.q
16,10,8,p15e6#F#B!d^!-bCd%.m
16,10,8,mAb.-^/aC%:f(hBh@i.l
16,10,8,o9@@gCe5^eB_d6&b./o
16,10,8,nAc/*&*b6@dC^d4~$5i.l
16,10,8,l<:;aEbE.#5~)!~dFd$.l
16,10,8,l42@^#EdC!dB%$C.-i.r
16,10,8,n.%1Eb.GeD/b.-f:.u
16,10,8,l.7a.2~@#.GbD~fB@fDf%.m
16,10,8,m+C$Ca9D1.^hCgBfDf%.l
16,10,8,l$=)).(dFdB~fE=^f4.n
16,10,8,l#/`#FcD~#:/~2a[.o
16,10,8,z[4f(#Fe5gC9..n
16,10,8,w@.815fGbD1+^.w
16,10,8,oA<Bd6gD$@^9^7i.l
16,10,8,pAg([Be5g4gC9^[.m
16,10,8,l|F%(@dFeC@eE$Bh..p
16,10,8,mAb9D-($4f@~gCg^e5.m
16,10,8,qAf(##B%6eE$DhBh..n
16,10,8,nA.15e5eB_eB_eE$.0i.m
16,10,8,nD$5$Ed4_cGdF;a0d$.l
16,10,8,m[Ca9@aC#F)!~d+@.>f
16,10,8,m[61BhD#D~dB.4dFf(.l
16,10,8,o1^@2~gCe5eEe@(=!.m
16,10,8,m.7+15#F)aD)aD)a+B;c.n
16,10,8,l.7a(#Fd+@~eCa1CgD/.o
16,10,8,p.7g4dD_#.5#Fd$.v
16,10,8,"a+1EeE$D$5gC9..y
16,10,8,q$.6cFc.GeB~f@~2~$5.k
16,10,8,u%.1G%+C~d6&~a/~2a.n
16,10,8,l|D/!-bD*!-4@%^aCe#.l
16,10,8,l$#:%B!~)!~cG`!~`+C%#.n
16,10,8,nA7.16$EeEe+Bf(<.m
16,10,8,n%.-]&!c(a@eEc6eE9+.m
16,10,8,o1;eFdB]dB]#@!/a^e#.m
16,10,8,p<@hDd(#(^eE&c1.p
16,10,8,n+$@(&aE*?eE#@@iD.u
16,10,8,o.9(d6gBhD%5_-~9.n
16,10,8,nA<Be5@#Fd6=*&*e#.l
16,10,8,n+.2~.-aC&_d6eE#^~g+.m
16,10,8,m.<E$B~fB~fBaCbHc^_1+..l
16,10,8,k(.1EeB_$@9DhB.2i.p
16,10,8,pAd=dB(#:)!@)!a=!e:.k
16,10,8,m0#4]cC(c:#.>t
16,10,8,v.@+$Fc(!&*&*cCb@$.p
16,10,8,o|BhBhBe5#6d(a/@.n
16,10,8,nA.1+CeEeEdC@&@~eC~f.+.n
16,10,8,v6.-f@@gDd.GeD1+.m
16,10,8,n.7h@hE#6$^~f@@7l
16,10,8,n4.%.GdFdD@)#$>j
16,10,8,l+D#C4c@)`5c=.8dFi.m
16,10,8,zf.<E$D$5f(94n
16,10,8,m+1^~e:;+B&bDcE&c1.q
16,10,8,p.7h@e6$Fb:g^h..l
16,10,8,v@%1Ed^!dG*@b#(i.o
16,10,8,m+.2@gE%FfE%6f%.w
16,10,8,v(96c(gCe:$C9.p
16,10,9,l|C9B@1B~$6fFb6h..m
16,10,9,m<(1D$E@%:2~2~g+.l
16,10,9,q.7f0e5c:#F#Bb$^.o
16,10,9,k@@b$FdC4dD~c:$4~2~g+.l
16,10,9,o+[Cc^(cG&aCeE%:$%.m
16,10,9,m%9E%:e%BeEe4@2~e5.k
16,10,9,m.[6$E%FfDe5gD1..n
16,10,9,m@c$Fd^!b54dC!)^.$>
16,11,4,wF=*fF.8jCdG&4~eDa.n
16,11,4,nC[E.2a.8aC-*-*bE*d:w
16,11,4,o[IbDiF%F8~e(_j.y
16,11,4,oA*%H0_**a=*-cH{>h
16,11,4,nA.[DgB~gB~fEfB!gB~h+>a
16,11,4,"~8~hC#;b5cE!2!2!2a@gEl
16,11,4,nA|FcHcIbE0!g%G>i
16,11,4,lGe4b/~gG&aE`~]cH`&c.1Bl
16,11,4,za.{jEbFeG8~hB15.n
16,11,4,zuA.<F$C7gDjB.o
16,11,4,lB{{a[F$Dg0jB>k
16,11,4,mE$B7.7{jEf5iEf;m
16,11,5,n<ChIbI)cCd#BiBi@i@.l
16,11,5,n.{hCh(9:242!2!gDn
16,11,5,zhFeH0)~cC4~`*~d;_f^.m
16,11,5,r@e=cI!a@**!*%I&~_d(z
16,11,5,oAb95{)=;eBcH*]1Dzb
16,11,5,oAiBiB7%9Ed.G%D{j.q
16,11,5,n48~fH%C~fC~fC~fGd+#.y
16,11,5,y#B&@_&~aC)~a@cC~!*(!cH.w
16,11,5,nA{hEa=aC~dG{d:9De^.p
16,11,5,n;dC0)aGbH%F&?fEhEh+.n
16,11,6,t.{{bI!5+%DgBa[@{s
16,11,6,o.{jE%^@fG;aGbEfEf.t
16,11,6,zm@#@)&aDeF=~g(.7q
16,11,6,oAiBiF$B!fB(#FeEe^4-c.o
16,11,6,m:g02!c5]*!!dG.-iE$@q
16,11,6,pA{1B]eH%Bb^#Ba(dEg0{p
16,11,6,"d@;c4)bD):%FhChFe>b
16,11,6,m:#^0-*-*-*eFeF$B7.q
16,11,6,mC4eB*eH`*~b.Hc00fB!g%.w
16,11,6,"|G=a.8~g5fEf52~8a.q
16,11,6,o$$C*dGeC!eCb1CeFg59.q
16,11,6,m^a+1B?&+D)!~&!~eGc:j.x
16,11,7,qA{h4$(_fEfBb9Bh([.r
16,11,7,o#.-*-*c(()a%BdG;)e={n
16,11,7,rAh48~hD%.G9DgD2a@9.p
16,11,7,l=&)&)$H%D^-]-a^fF$.r
16,11,7,za+<D9ChCd:d:hB.8.o
16,11,7,zs$.=6)aGbG7$:.m
16,11,7,zzd@.[(hChD1:.m
16,11,7,s#.GgE-!2a@g+Cg@.>h
16,11,7,yE#E8a.8h([B.8i(.p
16,11,7,w.jC+1B*$G&c@eF&!a10p
16,11,7,n.jE$6.7{{d:8~g5.l
16,11,7,o.jE/*d:cE!f.0i@>h
16,11,7,zm.@#5@gEfD2b[>a
16,11,7,r.{e.5d6$D~e%4{{{o
16,11,7,q.|Bd:&a(&c@&)&)eFe0a.n
16,11,7,m5<Bg([CgF=.7{j.r
16,11,7,z%16eHb5~gD.-|>b
16,11,7,l9.%I!eC!eB%1BiBiCe5j.m
16,11,7,w6$E2!9F#6e(~j>
16,11,7,oA{h48~8@a^#FeB*eB5$.r
16,11,7,nAh5[BiD9B~242!e6h5.l
16,11,7,pA{|B~1^~1+D&`eE1>b
16,11,7,zm[6%.GgEf+.>i
16,11,7,y%1Ca@&~_&5&a(&]fH%0q
16,11,7,n%B-]/b()`eFd:=^9Cza
16,11,7,w(jC.#HfB!fE#:.-j.p
16,11,7,z%9@!d:dD~9D2h(>a
16,11,8,zw..+#6~)aE)?~)@()c.n
16,11,8,q.{b$%DbH&aD$C4fE1.>a
16,11,8,zb<.@eB:!5eE[Dg%>
16,11,8,s1@0-*fC@fB4fFb%C~cHf#.m
16,11,8,n4a.-?fE-_$++BeGgDf5g%.n
16,11,8,mA<(iBiBiF#:d(!e+0j.m
16,11,8,rAd:$(@eC!eG#ChCg(i..q
16,11,8,m=eB0eB*d.@*)aC@dH%B4fEj.p
16,11,8,oA{{{|E#(^%.GiBi..m
16,11,8,zu+(=!@eD~c4_~cHc;+.m
16,11,9,mG;*-a(=`eG%:[D2~[+.n
16,11,9,m.{jF=bE*!a@%.G2a.#:j.n
16,11,9,o+<Ce6[@h6fFeBb#5j.p
16,11,9,q9%@-]fEe59:$BiBh(.o
16,11,9,p%[B@d:9DcHgD2+.2g:.l
16,11,9,m6#.G;+BfEfB!fH*%15>
16,11,9,zi.jG)!!)a^.#6b#.Gf@b.l
16,11,9,n59C$%C=6)!_)!_)!~$Fe$.o
16,11,9,n|@hCh51H%5f52_9.s
16,11,9,p+$5~d.G#62_.-~hF&~h+.o
16,11,9,n6/[:%E~fEf.0{f5.x
16,11,9,pA|B@9Dc%5cH%$B7|>
24,12,4,o.}kFf#@dH)dC)dB&dBeD_8_.o
24,12,4,mAa%C;aD_%HfH)!*c.H)}zr
24,12,4,mE9BcD%Ih0}}f=fF-}s
24,12,4,t+.7~cIcEaCbF-)fBc9BjBjD.r
24,12,4,vAf=bJ!**cE*}cF!cIc%6{.n
24,12,4,r[EfFc;aG*aC!cIcF!cF^)b@2*q
24,12,4,pA}iC<DhB~hD8aD/~7@.8u
24,12,4,zwCiE<F-b^dG&~0&e.p
24,12,4,zr1^*2*2*2aD1CaC&aEeC_.m
24,12,4,mF/~!fI=!gEfI0aC2aF#FiCq
24,12,4,n9=-cFaC]cDcFf@}}jI.y
24,12,4,mE2b5;`-`fH<D8_8~i4}o
24,12,4,q@fGeI%GhFd+F)_[D}}r
24,12,4,yGgC5d4_8_e%D=!*)!*)bEdHn
24,12,4,rAhDhD1D^eBjBjBjBjB.7.u
24,12,4,pA}c.2*&aEeG&a%BdD]dD]dBaEd.G.n
24,12,4,vA}b+.-bJbCiC<CiB>r
24,12,4,tA}e@`-`-`fF1H)0f@*fFp
24,12,4,pGd@jC}gEgH}eG#(>d
24,12,4,p<DhHeGeCaEc^~hB~i4}i^q
24,12,4,tAhDhDdG=cCiCi..>z
24,12,4,mEgB!8bC-)fHdB*~dB*~c(+Cd:/t
24,12,4,oAkE$+B~fFfFfCb[G/)eGeGo
24,12,4,tBjBf6e:2].-!8!hDhBj.r
24,12,4,uA}eD!&!!c4!!cI%4]~&bDcGj.q
24,12,4,nAjI%Ba^fFfC_fC~[D}k>d
24,12,4,qA}i(1J!dBeBa(f>ze
24,12,5,qAg6|B}iD8!.2]2]f@(za
24,12,5,mG&~*=~`)aFfF16hFfB?e6.2q
24,12,5,mIc=_hE2?g4~b@&~cI*e/jF.p
24,12,5,q+9F-bF*_@fF}}.jBjBk.o
24,12,5,zzc|4e%G!bDeGeCc[.t
24,12,5,za|Cd=~aF!:)*!)*5bE_~hB~k.m
24,12,5,pBjBjBi5$+B~fDaEbCb4-)-)d.Go
24,12,5,uAgF-c@-b^d4]eG&aD-)-d1@t
24,12,5,n=fH#B`eI)~_a=~aD)~_fFg^j.r
24,12,6,za9%Ea(dE~.-?2?fFd6}k.p
24,12,6,zb%1GeD4-~!-aD/a|G.{}o
24,12,6,zk%<JeGbE!f62*20$(r
24,12,6,mCa=bE5*@!-~!/~]dHdB~]dD]d0k.s
24,12,6,u.}h(7~7~c/~cD!~cG~c@-;c5m
24,12,6,qAhD8}kG#F@dB6dBbFbE~&+6.m
24,12,6,nAjC+9B*fB*fC4-dCdH7~g^~d.H.m
24,12,6,n$9FeD!gB!gB!eD!eI%.Gd@a;}o
24,12,6,o.}b.8!84b@dHdD*bF*!`*bJb;.q
24,12,6,rChB~hFcE@&c.@a;dD*g#>s
24,12,6,r9B.+Ba#I)~aE*aG*?2?b$I&)d.Gn
24,12,6,z.}+E#Gd.I))fG=!~-!~f%Co
24,12,6,q[EhEf@(iG&@7~7@j@zc
24,12,6,p($C*$CcC0~cCcIcG~&*~&*~&%4}n
24,12,6,n58!g@!gE9H=~7~b^)~)b.I-r
24,12,6,p<D[G=+DeF2]gG=!h0}r
24,12,6,nA}}.jE1DhB@[B^2]2]g.v
24,12,7,nD[0i47~iG=aFdDhF1E<.r
24,12,7,r.kE2h%C/]gEf5iE9F1.s
24,12,7,y+|Ci.H;/)cD)*aCc.:zl
24,12,7,r9B(-!~fD@1Ba<@}kH8!8b.n
24,12,7,o.}j:$EfF[%BjBgG%Ci.v
24,12,7,n:/b@2*eD4eGeHd^d1B{.{u
24,12,7,o=fF/.5%G&+DhC}kD>k
24,12,7,nBe$B&c5(%(!~)~!_*~!~)~!~c:~dHd.u
24,12,7,zzb%$.(!dH%())~)dHdDc.n
24,12,7,o^jBb[B!e:fFdC^/`-bC-!~f%4q
24,12,7,zc%[58_f6[CjBg.Gd.G2q
24,12,7,n.+[EhB~b1G&4_&!aDcF!hB@}k.m
24,12,7,n$.-)_*aG]@_~cD_~*#D*b+BeGhD[.s
24,12,7,n1$Bd(!eBdHiD[B<(}}k.o
24,12,7,zl((.-?cC(~*aC**aD4cD)e.=}n
24,12,7,nA!b$.GdB&dF@dB+EcE+@g>zb
24,12,7,n.}1#IcI*~dB*~dB*~dBcD%B%Cc@=u
24,12,7,tAiC7~7~f.5fHc.G9@~7~7..o
24,12,7,zd@.{g5g6&+FcI-!8^.2r
24,12,7,o|57~g4~gEgE+CbHdC~g4aC9.t
24,12,7,qDf4~$H#+C~8!8!hF%:~f(~}n
24,12,7,mF1DhB@hD^/~!-~!e@~!eGe6k.q
24,12,7,qAkE2]2]2a^#@@!fC!f6eCc/@s
24,12,7,sAiD.2}}hH%:eGeBa^f.;.p
24,12,7,o%<D8_g:[ChD.2aCgEi@.{p
